Function,Occurrence_Count,Failure_Count,Success_Count,Suspiciousness_Score
org/jfree/chart/axis/CategoryLabelWidthType:toString:()Ljava/lang/String;,16,2.0,14.0,0.908720456397718
org/jfree/data/general/DatasetUtilities:findDomainBounds:(Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/data/Range;,32,4.0,28.0,0.908720456397718
org/jfree/chart/renderer/category/BarRenderer:calculateBarWidth:(Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/renderer/category/CategoryItemRendererState;)V,8,1.0,7.0,0.908720456397718
org/jfree/chart/renderer/GrayPaintScale:equals:(Ljava/lang/Object;)Z,8,1.0,7.0,0.908720456397718
org/jfree/chart/renderer/category/BarRenderer:calculateBarW0:(Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/plot/PlotOrientation;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;II)D,8,1.0,7.0,0.908720456397718
org/jfree/data/xy/XYSeriesCollection:equals:(Ljava/lang/Object;)Z,8,1.0,7.0,0.908720456397718
org/jfree/data/DefaultKeyedValues:clear:()V,8,1.0,7.0,0.908720456397718
org/jfree/data/gantt/Task:getDuration:()Lorg/jfree/data/time/TimePeriod;,8,1.0,7.0,0.908720456397718
org/jfree/chart/plot/CategoryPlot:readObject:(Ljava/io/ObjectInputStream;)V,8,1.0,7.0,0.908720456397718
org/jfree/chart/renderer/category/BarRenderer3D:equals:(Ljava/lang/Object;)Z,8,1.0,7.0,0.908720456397718
org/jfree/chart/plot/CategoryPlot:writeObject:(Ljava/io/ObjectOutputStream;)V,8,1.0,7.0,0.908720456397718
org/jfree/data/Range:isNaNRange:()Z,8,1.0,7.0,0.908720456397718
org/jfree/chart/axis/CategoryLabelPositions:equals:(Ljava/lang/Object;)Z,16,2.0,14.0,0.908720456397718
org/jfree/chart/axis/CategoryLabelWidthType:readResolve:()Ljava/lang/Object;,16,2.0,14.0,0.908720456397718
org/jfree/data/general/DatasetUtilities:findRangeBounds:(Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/data/Range;,25,3.0,22.0,0.9047876656748715
org/jfree/data/xy/XYSeriesCollection:getDomainBounds:(Z)Lorg/jfree/data/Range;,25,3.0,22.0,0.9047876656748715
org/jfree/chart/plot/DatasetRenderingOrder:toString:()Ljava/lang/String;,17,2.0,15.0,0.902834008097166
org/jfree/chart/plot/DatasetRenderingOrder:equals:(Ljava/lang/Object;)Z,17,2.0,15.0,0.902834008097166
org/jfree/chart/plot/DatasetRenderingOrder:readResolve:()Ljava/lang/Object;,17,2.0,15.0,0.902834008097166
org/jfree/chart/renderer/xy/XYAreaRenderer:<init>:(ILorg/jfree/chart/labels/XYToolTipGenerator;Lorg/jfree/chart/urls/XYURLGenerator;)V,17,2.0,15.0,0.902834008097166
org/jfree/data/general/DatasetUtilities:findDomainBounds:(Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/data/Range;,26,3.0,23.0,0.9008887691893348
org/jfree/chart/block/LineBorder:readObject:(Ljava/io/ObjectInputStream;)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/block/LineBorder:writeObject:(Ljava/io/ObjectOutputStream;)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/axis/DateTick:<init>:(Ljava/util/Date;Ljava/lang/String;Lorg/jfree/ui/TextAnchor;Lorg/jfree/ui/TextAnchor;D)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/axis/DateTick:<init>:(Lorg/jfree/chart/axis/TickType;Ljava/util/Date;Ljava/lang/String;Lorg/jfree/ui/TextAnchor;Lorg/jfree/ui/TextAnchor;D)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/axis/CategoryLabelWidthType:equals:(Ljava/lang/Object;)Z,18,2.0,16.0,0.8970233306516493
org/jfree/data/gantt/TaskSeriesCollection:getColumnKey:(I)Ljava/lang/Comparable;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/JFreeChart:writeObject:(Ljava/io/ObjectOutputStream;)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/plot/XYPlot:writeObject:(Ljava/io/ObjectOutputStream;)V,9,1.0,8.0,0.8970233306516493
org/jfree/data/time/TimeSeriesCollection:getSeriesCount:()I,9,1.0,8.0,0.8970233306516493
org/jfree/chart/axis/DateAxis:getMaximumDate:()Ljava/util/Date;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/renderer/GrayPaintScale:<init>:()V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/title/Title:hashCode:()I,9,1.0,8.0,0.8970233306516493
org/jfree/chart/axis/DateTickUnit:equals:(Ljava/lang/Object;)Z,9,1.0,8.0,0.8970233306516493
org/jfree/chart/axis/TickUnits:equals:(Ljava/lang/Object;)Z,9,1.0,8.0,0.8970233306516493
org/jfree/data/time/TimeSeriesCollection:getSeries:(I)Lorg/jfree/data/time/TimeSeries;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/plot/SeriesRenderingOrder:readResolve:()Ljava/lang/Object;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/JFreeChart:readObject:(Ljava/io/ObjectInputStream;)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/plot/SeriesRenderingOrder:equals:(Ljava/lang/Object;)Z,9,1.0,8.0,0.8970233306516493
org/jfree/chart/plot/SeriesRenderingOrder:toString:()Ljava/lang/String;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/title/LegendTitle:readObject:(Ljava/io/ObjectInputStream;)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/title/LegendTitle:writeObject:(Ljava/io/ObjectOutputStream;)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/axis/DateAxis:getMinimumDate:()Ljava/util/Date;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/plot/PlotOrientation:readResolve:()Ljava/lang/Object;,18,2.0,16.0,0.8970233306516493
org/jfree/chart/plot/XYPlot:readObject:(Ljava/io/ObjectInputStream;)V,9,1.0,8.0,0.8970233306516493
org/jfree/data/time/Month:<init>:(Ljava/util/Date;Ljava/util/TimeZone;Ljava/util/Locale;)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/renderer/xy/XYBlockRenderer:<init>:()V,9,1.0,8.0,0.8970233306516493
org/jfree/data/statistics/SimpleHistogramBin:<init>:(DDZZ)V,9,1.0,8.0,0.8970233306516493
org/jfree/chart/renderer/xy/XYBlockRenderer:updateOffsets:()V,9,1.0,8.0,0.8970233306516493
org/jfree/data/DefaultKeyedValue:getKey:()Ljava/lang/Comparable;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/ChartFactory:createLineChart:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/labels/StandardCategoryToolTipGenerator:<init>:(Ljava/lang/String;Ljava/text/DateFormat;)V,9,1.0,8.0,0.8970233306516493
org/jfree/data/DefaultKeyedValue:getValue:()Ljava/lang/Number;,9,1.0,8.0,0.8970233306516493
org/jfree/chart/plot/CategoryPlot:equals:(Ljava/lang/Object;)Z,37,4.0,33.0,0.8941459502806736
org/jfree/chart/axis/AxisLocation:readResolve:()Ljava/lang/Object;,19,2.0,17.0,0.8912869704236611
org/jfree/chart/axis/CategoryLabelPosition:equals:(Ljava/lang/Object;)Z,19,2.0,17.0,0.8912869704236611
org/jfree/data/general/DatasetUtilities:findRangeBounds:(Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/data/Range;,29,3.0,26.0,0.8893911193831429
org/jfree/chart/plot/CategoryPlot:setDataset:(ILorg/jfree/data/category/CategoryDataset;)V,29,3.0,26.0,0.8893911193831429
org/jfree/data/general/AbstractDataset:removeChangeListener:(Lorg/jfree/data/general/DatasetChangeListener;)V,20,2.0,18.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:getItemLineVisible:(II)Z,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:getSeriesLinesVisible:(I)Ljava/lang/Boolean;,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:getItemShapeVisible:(II)Z,10,1.0,9.0,0.8856235107227958
org/jfree/data/gantt/TaskSeriesCollection:getRowKey:(I)Ljava/lang/Comparable;,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:getSeriesShapesVisible:(I)Ljava/lang/Boolean;,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:readObject:(Ljava/io/ObjectInputStream;)V,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:writeObject:(Ljava/io/ObjectOutputStream;)V,10,1.0,9.0,0.8856235107227958
org/jfree/data/general/Series:removeVetoableChangeListener:(Ljava/beans/VetoableChangeListener;)V,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/category/BarRenderer:getMaximumBarWidth:()D,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/category/BarRenderer:initialise:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;ILorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/renderer/category/CategoryItemRendererState;,10,1.0,9.0,0.8856235107227958
org/jfree/chart/LegendItem:equals:(Ljava/lang/Object;)Z,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/category/StackedAreaRenderer:<init>:(Z)V,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:getItemShapeFilled:(II)Z,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/category/StackedAreaRenderer:<init>:()V,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/GrayPaintScale:<init>:(DDI)V,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/GrayPaintScale:<init>:(DD)V,10,1.0,9.0,0.8856235107227958
org/jfree/chart/plot/CategoryPlot:setRangeAxis:(Lorg/jfree/chart/axis/ValueAxis;)V,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/category/CategoryItemRendererState:getVisibleSeriesCount:()I,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:getLegendItem:(II)Lorg/jfree/chart/LegendItem;,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/category/GanttRenderer:<init>:()V,10,1.0,9.0,0.8856235107227958
org/jfree/chart/renderer/xy/XYLineAndShapeRenderer:getSeriesShapesFilled:(I)Ljava/lang/Boolean;,10,1.0,9.0,0.8856235107227958
org/jfree/data/xy/XYSeries:getMaxX:()D,31,3.0,28.0,0.8818876878460321
org/jfree/data/xy/XYSeries:getMinX:()D,31,3.0,28.0,0.8818876878460321
org/jfree/chart/renderer/category/AreaRenderer:<init>:()V,21,2.0,19.0,0.8800315706393055
org/jfree/chart/axis/Axis:removeChangeListener:(Lorg/jfree/chart/event/AxisChangeListener;)V,21,2.0,19.0,0.8800315706393055
org/jfree/chart/plot/XYPlot:setRenderer:(Lorg/jfree/chart/renderer/xy/XYItemRenderer;)V,32,3.0,29.0,0.8781832501969021
org/jfree/chart/annotations/TextAnnotation:equals:(Ljava/lang/Object;)Z,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/CategoryTextAnnotation:getCategoryAnchor:()Lorg/jfree/chart/axis/CategoryAnchor;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/CategoryTextAnnotation:getValue:()D,11,1.0,10.0,0.8745098039215686
org/jfree/data/gantt/TaskSeries:get:(Ljava/lang/String;)Lorg/jfree/data/gantt/Task;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/CategoryTextAnnotation:getCategory:()Ljava/lang/Comparable;,11,1.0,10.0,0.8745098039215686
org/jfree/data/time/TimeSeriesCollection:addSeries:(Lorg/jfree/data/time/TimeSeries;)V,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/TextAnnotation:getRotationAngle:()D,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/TextAnnotation:getRotationAnchor:()Lorg/jfree/ui/TextAnchor;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/TextAnnotation:getTextAnchor:()Lorg/jfree/ui/TextAnchor;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/TextAnnotation:getPaint:()Ljava/awt/Paint;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/TextAnnotation:getText:()Ljava/lang/String;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/block/LineBorder:equals:(Ljava/lang/Object;)Z,11,1.0,10.0,0.8745098039215686
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:getSeriesItemLabelGenerator:(I)Lorg/jfree/chart/labels/CategoryItemLabelGenerator;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/CategoryTextAnnotation:equals:(Ljava/lang/Object;)Z,11,1.0,10.0,0.8745098039215686
org/jfree/data/time/DateRange:getLowerDate:()Ljava/util/Date;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:getItemLabelGenerator:(II)Lorg/jfree/chart/labels/CategoryItemLabelGenerator;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/annotations/TextAnnotation:getFont:()Ljava/awt/Font;,11,1.0,10.0,0.8745098039215686
org/jfree/data/time/DateRange:getUpperDate:()Ljava/util/Date;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/axis/CategoryAxis:calculateTextBlockWidth:(Lorg/jfree/text/TextBlock;Lorg/jfree/chart/axis/CategoryLabelPosition;Ljava/awt/Graphics2D;)D,11,1.0,10.0,0.8745098039215686
org/jfree/chart/axis/SegmentedTimeline:setExceptionSegments:(Ljava/util/List;)V,11,1.0,10.0,0.8745098039215686
org/jfree/chart/axis/CategoryAnchor:equals:(Ljava/lang/Object;)Z,22,2.0,20.0,0.8745098039215686
org/jfree/chart/axis/CategoryAnchor:readResolve:()Ljava/lang/Object;,11,1.0,10.0,0.8745098039215686
org/jfree/chart/axis/AxisLocation:toString:()Ljava/lang/String;,23,2.0,21.0,0.8690568978955573
org/jfree/data/xy/XYSeriesCollection:getRangeBounds:(Z)Lorg/jfree/data/Range;,24,2.0,22.0,0.8636715724244771
org/jfree/data/time/Day:compareTo:(Ljava/lang/Object;)I,12,1.0,11.0,0.8636715724244771
org/jfree/data/general/DatasetUtilities:iterateRangeBounds:(Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/data/Range;,12,1.0,11.0,0.8636715724244771
org/jfree/data/category/DefaultCategoryDataset:setValue:(DLjava/lang/Comparable;Ljava/lang/Comparable;)V,12,1.0,11.0,0.8636715724244771
org/jfree/data/xy/IntervalXYDelegate:getDomainBounds:(Z)Lorg/jfree/data/Range;,24,2.0,22.0,0.8636715724244771
org/jfree/data/DefaultKeyedValues:getValue:(Ljava/lang/Comparable;)Ljava/lang/Number;,12,1.0,11.0,0.8636715724244771
org/jfree/data/DefaultKeyedValue:<init>:(Ljava/lang/Comparable;Ljava/lang/Number;)V,12,1.0,11.0,0.8636715724244771
org/jfree/data/KeyedObjects2D:getRowKeys:()Ljava/util/List;,13,1.0,12.0,0.8530986993114001
org/jfree/data/time/TimeSeriesCollection:<init>:()V,13,1.0,12.0,0.8530986993114001
org/jfree/data/category/DefaultCategoryDataset:setValue:(Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V,13,1.0,12.0,0.8530986993114001
org/jfree/data/KeyedObjects2D:equals:(Ljava/lang/Object;)Z,13,1.0,12.0,0.8530986993114001
org/jfree/data/DefaultKeyedValues:getKey:(I)Ljava/lang/Comparable;,13,1.0,12.0,0.8530986993114001
org/jfree/data/KeyedObjects2D:getColumnKeys:()Ljava/util/List;,13,1.0,12.0,0.8530986993114001
org/jfree/data/gantt/TaskSeriesCollection:getRowCount:()I,13,1.0,12.0,0.8530986993114001
org/jfree/chart/JFreeChart:equals:(Ljava/lang/Object;)Z,13,1.0,12.0,0.8530986993114001
org/jfree/chart/axis/CategoryAxis:writeObject:(Ljava/io/ObjectOutputStream;)V,13,1.0,12.0,0.8530986993114001
org/jfree/chart/axis/CategoryAxis:writePaintMap:(Ljava/util/Map;Ljava/io/ObjectOutputStream;)V,13,1.0,12.0,0.8530986993114001
org/jfree/chart/axis/CategoryAxis:getCategoryMargin:()D,13,1.0,12.0,0.8530986993114001
org/jfree/chart/labels/AbstractCategoryItemLabelGenerator:<init>:(Ljava/lang/String;Ljava/text/DateFormat;)V,13,1.0,12.0,0.8530986993114001
org/jfree/chart/axis/CategoryAxis:readObject:(Ljava/io/ObjectInputStream;)V,13,1.0,12.0,0.8530986993114001
org/jfree/chart/axis/CategoryAxis:readPaintMap:(Ljava/io/ObjectInputStream;)Ljava/util/Map;,13,1.0,12.0,0.8530986993114001
org/jfree/data/RangeType:readResolve:()Ljava/lang/Object;,27,2.0,25.0,0.8479087452471482
org/jfree/data/time/Day:<init>:(Lorg/jfree/date/SerialDate;)V,14,1.0,13.0,0.8427815570672714
org/jfree/chart/title/TextTitle:writeObject:(Ljava/io/ObjectOutputStream;)V,14,1.0,13.0,0.8427815570672714
org/jfree/data/time/Day:<init>:()V,14,1.0,13.0,0.8427815570672714
org/jfree/chart/renderer/category/BarRenderer:setIncludeBaseInRange:(Z)V,14,1.0,13.0,0.8427815570672714
org/jfree/chart/axis/SegmentedTimeline:getGroupSegmentCount:()I,14,1.0,13.0,0.8427815570672714
org/jfree/chart/ChartFactory:createPieChart:(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;)Lorg/jfree/chart/JFreeChart;,14,1.0,13.0,0.8427815570672714
org/jfree/chart/axis/SegmentedTimeline:getSegmentsIncluded:()I,14,1.0,13.0,0.8427815570672714
org/jfree/chart/plot/XYPlot:setRangeAxis:(Lorg/jfree/chart/axis/ValueAxis;)V,14,1.0,13.0,0.8427815570672714
org/jfree/chart/title/TextTitle:readObject:(Ljava/io/ObjectInputStream;)V,14,1.0,13.0,0.8427815570672714
org/jfree/chart/plot/XYPlot:setRenderer:(ILorg/jfree/chart/renderer/xy/XYItemRenderer;Z)V,42,3.0,39.0,0.8427815570672713
org/jfree/chart/plot/XYPlot:setRenderer:(ILorg/jfree/chart/renderer/xy/XYItemRenderer;)V,42,3.0,39.0,0.8427815570672713
org/jfree/data/RangeType:toString:()Ljava/lang/String;,29,2.0,27.0,0.8377160030052592
org/jfree/chart/axis/AxisLocation:equals:(Ljava/lang/Object;)Z,58,4.0,54.0,0.8377160030052592
org/jfree/chart/axis/ValueAxis:readObject:(Ljava/io/ObjectInputStream;)V,30,2.0,28.0,0.8327109783420462
org/jfree/data/time/TimePeriodAnchor:equals:(Ljava/lang/Object;)Z,15,1.0,14.0,0.8327109783420462
org/jfree/chart/annotations/CategoryTextAnnotation:<init>:(Ljava/lang/String;Ljava/lang/Comparable;D)V,15,1.0,14.0,0.8327109783420462
org/jfree/chart/renderer/LookupPaintScale:<init>:()V,15,1.0,14.0,0.8327109783420462
org/jfree/chart/annotations/TextAnnotation:<init>:(Ljava/lang/String;)V,15,1.0,14.0,0.8327109783420462
org/jfree/chart/axis/ValueAxis:writeObject:(Ljava/io/ObjectOutputStream;)V,30,2.0,28.0,0.8327109783420462
org/jfree/data/time/Hour:<init>:(IIII)V,15,1.0,14.0,0.8327109783420462
org/jfree/chart/HashUtilities:hashCode:(ILjava/lang/String;)I,15,1.0,14.0,0.8327109783420462
org/jfree/chart/block/ColumnArrangement:equals:(Ljava/lang/Object;)Z,15,1.0,14.0,0.8327109783420462
org/jfree/data/xy/XIntervalSeries:add:(DDDD)V,16,1.0,15.0,0.8228782287822879
org/jfree/data/xy/XIntervalSeries:add:(Lorg/jfree/data/xy/XIntervalDataItem;Z)V,16,1.0,15.0,0.8228782287822879
org/jfree/data/xy/XIntervalSeries:<init>:(Ljava/lang/Comparable;)V,16,1.0,15.0,0.8228782287822879
org/jfree/chart/annotations/AbstractAnnotation:notifyListeners:(Lorg/jfree/chart/event/AnnotationChangeEvent;)V,16,1.0,15.0,0.8228782287822879
org/jfree/chart/renderer/category/BarRenderer:setShadowPaint:(Ljava/awt/Paint;)V,32,2.0,30.0,0.8228782287822879
org/jfree/chart/renderer/category/BarRenderer:setShadowVisible:(Z)V,32,2.0,30.0,0.8228782287822879
org/jfree/chart/annotations/AbstractAnnotation:fireAnnotationChanged:()V,16,1.0,15.0,0.8228782287822879
org/jfree/data/time/Day:getSerialIndex:()J,16,1.0,15.0,0.8228782287822879
org/jfree/data/time/Month:getLastMillisecond:(Ljava/util/Calendar;)J,32,2.0,30.0,0.8228782287822879
org/jfree/data/time/Day:<init>:(Ljava/util/Date;)V,16,1.0,15.0,0.8228782287822879
org/jfree/data/time/Month:getFirstMillisecond:(Ljava/util/Calendar;)J,32,2.0,30.0,0.8228782287822879
org/jfree/data/time/Month:peg:(Ljava/util/Calendar;)V,32,2.0,30.0,0.8228782287822879
org/jfree/chart/title/Title:readObject:(Ljava/io/ObjectInputStream;)V,16,1.0,15.0,0.8228782287822879
org/jfree/chart/title/Title:writeObject:(Ljava/io/ObjectOutputStream;)V,16,1.0,15.0,0.8228782287822879
org/jfree/chart/ChartFactory:createPieChart:(Ljava/lang/String;Lorg/jfree/data/general/PieDataset;ZZZ)Lorg/jfree/chart/JFreeChart;,16,1.0,15.0,0.8228782287822879
org/jfree/chart/event/AnnotationChangeEvent:<init>:(Ljava/lang/Object;Lorg/jfree/chart/annotations/Annotation;)V,16,1.0,15.0,0.8228782287822879
org/jfree/chart/renderer/category/BarRenderer:setBarPainter:(Lorg/jfree/chart/renderer/category/BarPainter;)V,33,2.0,31.0,0.818048422597212
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:setBaseItemURLGenerator:(Lorg/jfree/chart/urls/CategoryURLGenerator;)V,33,2.0,31.0,0.818048422597212
org/jfree/chart/renderer/AbstractRenderer:readObject:(Ljava/io/ObjectInputStream;)V,66,4.0,62.0,0.818048422597212
org/jfree/chart/renderer/AbstractRenderer:writeObject:(Ljava/io/ObjectOutputStream;)V,66,4.0,62.0,0.818048422597212
org/jfree/chart/plot/Plot:readObject:(Ljava/io/ObjectInputStream;)V,33,2.0,31.0,0.818048422597212
org/jfree/chart/plot/Plot:writeObject:(Ljava/io/ObjectOutputStream;)V,33,2.0,31.0,0.818048422597212
org/jfree/chart/axis/DateTickUnit:addToDate:(Ljava/util/Date;Ljava/util/TimeZone;)Ljava/util/Date;,17,1.0,16.0,0.8132749817651349
org/jfree/chart/HashUtilities:hashCode:(ILjava/lang/Object;)I,17,1.0,16.0,0.8132749817651349
org/jfree/data/general/DatasetUtilities:findStackedRangeBounds:(Lorg/jfree/data/category/CategoryDataset;D)Lorg/jfree/data/Range;,17,1.0,16.0,0.8132749817651349
org/jfree/chart/plot/CategoryPlot:setOrientation:(Lorg/jfree/chart/plot/PlotOrientation;)V,68,4.0,64.0,0.8132749817651349
org/jfree/chart/renderer/category/IntervalBarRenderer:<init>:()V,17,1.0,16.0,0.8132749817651349
org/jfree/chart/renderer/category/StackedBarRenderer:<init>:(Z)V,17,1.0,16.0,0.8132749817651349
org/jfree/chart/renderer/category/StackedBarRenderer:<init>:()V,17,1.0,16.0,0.8132749817651349
org/jfree/chart/plot/CategoryPlot:setRangeAxis:(ILorg/jfree/chart/axis/ValueAxis;)V,17,1.0,16.0,0.8132749817651349
org/jfree/chart/plot/CategoryPlot:setRangeAxis:(ILorg/jfree/chart/axis/ValueAxis;Z)V,17,1.0,16.0,0.8132749817651349
org/jfree/chart/labels/StandardXYToolTipGenerator:<init>:()V,34,2.0,32.0,0.8132749817651349
org/jfree/data/gantt/TaskSeriesCollection:getRowIndex:(Ljava/lang/Comparable;)I,17,1.0,16.0,0.8132749817651349
org/jfree/chart/labels/ItemLabelAnchor:readResolve:()Ljava/lang/Object;,68,4.0,64.0,0.8132749817651349
org/jfree/chart/title/LegendTitle:equals:(Ljava/lang/Object;)Z,17,1.0,16.0,0.8132749817651349
org/jfree/chart/renderer/LookupPaintScale:<init>:(DDLjava/awt/Paint;)V,17,1.0,16.0,0.8132749817651349
org/jfree/chart/StandardChartTheme:applyToCategoryPlot:(Lorg/jfree/chart/plot/CategoryPlot;)V,52,3.0,49.0,0.8101235165899733
org/jfree/chart/plot/CategoryPlot:getRangeAxisCount:()I,52,3.0,49.0,0.8101235165899733
org/jfree/chart/plot/CategoryPlot:getDomainAxisCount:()I,52,3.0,49.0,0.8101235165899733
org/jfree/chart/StandardChartTheme:applyToCategoryAxis:(Lorg/jfree/chart/axis/CategoryAxis;)V,52,3.0,49.0,0.8101235165899733
org/jfree/chart/StandardChartTheme:applyToCategoryItemRenderer:(Lorg/jfree/chart/renderer/category/CategoryItemRenderer;)V,52,3.0,49.0,0.8101235165899733
org/jfree/chart/axis/AxisLabelLocation:readResolve:()Ljava/lang/Object;,35,2.0,33.0,0.8085569253081943
org/jfree/chart/title/TextTitle:drawHorizontal:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,35,2.0,33.0,0.8085569253081943
org/jfree/chart/renderer/AbstractRenderer:clearSeriesStrokes:(Z)V,105,6.0,99.0,0.8085569253081943
org/jfree/chart/renderer/AbstractRenderer:clearSeriesPaints:(Z)V,105,6.0,99.0,0.8085569253081943
org/jfree/chart/axis/Axis:writeObject:(Ljava/io/ObjectOutputStream;)V,35,2.0,33.0,0.8085569253081943
org/jfree/chart/title/TextTitle:draw:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object;,35,2.0,33.0,0.8085569253081943
